"","X","clicks_yn","AdvertiserId","UserId"
"5457374",5457374,2,12692946,765914
"5356596",5356596,2,12578706,683843
"6676758",6676758,2,12310026,597324
"2117106",2117106,2,12671106,1499630
"5636210",5636210,2,12671106,1483774
"2666642",2666642,2,12671106,1267043
"6996669",6996669,2,12671106,1870118
"4839503",4839503,2,12671106,322046
"1735959",1735959,2,12310026,423116
"4810336",4810336,2,12578706,906532
"1911323",1911323,2,12671106,726055
"1117726",1117726,2,12692946,1258720
"420434",420434,2,12671106,906096
"1901360",1901360,2,12671106,679044
"440773",440773,2,12671106,887076
"7324738",7324738,2,12578706,1665647
"6558854",6558854,2,12692946,1722982
"5585583",5585583,2,12692946,70840
"1521577",1521577,2,12578706,1752897
"4414021",4414021,2,12310026,654619
"351190",351190,2,12489066,1074256
"5601745",5601745,2,12489066,382901
"2917619",2917619,2,12310026,874110
"4804560",4804560,2,12692946,1641060
"3090569",3090569,2,12671106,1837986
"4358396",4358396,2,12671106,1796563
"6352696",6352696,2,12489066,1292525
"4659865",4659865,2,12310026,23038
"5595179",5595179,2,12692946,118957
"4052103",4052103,2,12310026,1052416
"6143528",6143528,2,12310026,858619
"7439764",7439764,2,12489066,1218192
"6811526",6811526,2,12310026,681766
"477992",477992,2,12671106,1874872
"5551080",5551080,2,12671106,1681384
"1274807",1274807,2,12310026,1498698
"1715298",1715298,2,12671106,1733519
"1840607",1840607,2,12671106,568583
"5415855",5415855,2,12671106,1800088
"2656399",2656399,2,12578706,1785137
"5683315",5683315,2,12692946,706282
"4997408",4997408,2,12671106,1648929
"4241604",4241604,2,12692946,1086795
"1599391",1599391,2,12578706,421548
"1993975",1993975,2,12671106,94733
"995718",995718,2,12671106,603404
"1763001",1763001,2,12671106,726032
"2541032",2541032,2,12310026,863760
"3562579",3562579,2,12671106,324372
"1463098",1463098,2,12310026,1099190
"1026120",1026120,2,12310026,961679
"6931043",6931043,2,12671106,723067
"3882605",3882605,2,12671106,1546021
"4980220",4980220,2,12310026,1204167
"5774327",5774327,2,12578706,72190
"2147628",2147628,2,12671106,434845
"7809037",7809037,2,12692946,994496
"4624347",4624347,2,12692946,1493777
"1137272",1137272,2,12578706,125470
"1337598",1337598,2,12310026,576740
"1759749",1759749,2,12578706,474083
"4289594",4289594,2,12310026,676694
"2703357",2703357,2,12692946,978531
"22448",22448,2,12692946,1324
"6466567",6466567,2,12310026,216599
"2324721",2324721,2,12671106,327013
"5759476",5759476,2,12578706,734683
"3838420",3838420,2,12578706,1431284
"6287327",6287327,2,12692946,839545
"4634045",4634045,2,12310026,1610517
"3722260",3722260,2,12671106,319085
"5882430",5882430,2,12671106,35636
"4953615",4953615,2,12489066,1709482
"5467060",5467060,2,12671106,2451
"2235928",2235928,2,12671106,141134
"5017220",5017220,2,12692946,818007
"2361746",2361746,2,12671106,623258
"1558417",1558417,2,12671106,1559285
"4697119",4697119,2,12489066,1791238
"7459418",7459418,2,12671106,1753148
"1313717",1313717,2,12310026,1141685
"7401351",7401351,2,12692946,193891
"4315262",4315262,2,12692946,532228
"471710",471710,2,12671106,191668
"6798641",6798641,2,12310026,1292425
"5072413",5072413,2,12578706,31684
"7728129",7728129,2,12692946,1343988
"1096925",1096925,2,12489066,1025962
"3066368",3066368,2,12671106,513168
"7597814",7597814,2,12489066,200997
"835197",835197,2,12671106,986006
"5650715",5650715,2,12310026,1619856
"5586271",5586271,2,12310026,270096
"1855326",1855326,2,12578706,1344195
"827777",827777,2,12671106,18269
"4677276",4677276,2,12310026,1360415
"1127581",1127581,2,12692946,328070
"5815045",5815045,2,12671106,44330
"3126203",3126203,2,12671106,261763
"5525684",5525684,2,12692946,29252
"5495786",5495786,2,12692946,842779
"3548693",3548693,2,12671106,1811719
"436984",436984,2,12671106,511449
"2835859",2835859,2,12578706,1266238
"1247407",1247407,2,12692946,769964
"590360",590360,2,12578706,1792698
"5140873",5140873,2,12671106,154230
"7229021",7229021,2,12692946,747029
"5701502",5701502,2,12692946,1869510
"6684061",6684061,2,12489066,1248210
"1662330",1662330,2,12671106,1656972
"2326461",2326461,2,12671106,1184946
"6326083",6326083,2,12671106,1644657
"7483171",7483171,2,12671106,1386691
"4947568",4947568,2,12310026,1071189
"2822128",2822128,2,12671106,908513
"4837096",4837096,2,12671106,1084785
"3180009",3180009,2,12671106,1435688
"7225349",7225349,2,12489066,1269858
"2388543",2388543,2,12671106,1534382
"3555546",3555546,2,12692946,338445
"232539",232539,2,12671106,469898
"1125941",1125941,2,12671106,493135
"4109051",4109051,2,12310026,443247
"5544325",5544325,2,12671106,810318
"5841652",5841652,2,12310026,1784052
"991914",991914,2,12578706,279371
"631099",631099,2,12310026,1046043
"2933720",2933720,2,12671106,156486
"1331919",1331919,2,12489066,1522866
"932607",932607,2,12692946,870125
"6453661",6453661,2,12692946,585207
"5314510",5314510,2,12310026,489979
"2683605",2683605,2,12671106,1866209
"5841251",5841251,2,12692946,612984
"3617921",3617921,2,12692946,762995
"6195455",6195455,2,12692946,449581
"259867",259867,2,12671106,1405620
"1148459",1148459,2,12489066,598865
"4707716",4707716,2,12578706,492830
"7049408",7049408,2,12310026,1324840
"4296139",4296139,2,12692946,763040
"5736701",5736701,2,12489066,418223
"6773972",6773972,2,12489066,1369984
"4124268",4124268,2,12310026,1044952
"942372",942372,2,12310026,486703
"3879718",3879718,2,12310026,304016
"6021860",6021860,2,12310026,1452799
"7345876",7345876,2,12692946,1140275
"2304802",2304802,2,12671106,1233429
"2349961",2349961,2,12671106,874264
"1721009",1721009,2,12692946,831356
"1430438",1430438,2,12310026,374925
"2924122",2924122,2,12310026,37914
"5325778",5325778,2,12671106,1173491
"1977016",1977016,2,12671106,1795699
"3584763",3584763,2,12671106,771689
"6098374",6098374,2,12671106,58796
"7476036",7476036,2,12578706,1647515
"5821298",5821298,2,12671106,402360
"1420992",1420992,2,12578706,4523
"7209034",7209034,2,12310026,9369
"686275",686275,2,12671106,844396
"544315",544315,2,12671106,1085181
"3242356",3242356,2,12671106,1809930
"4265463",4265463,2,12489066,1310456
"2038123",2038123,2,12671106,283038
"3107819",3107819,2,12671106,1183469
"2424926",2424926,2,12671106,1621421
"5805248",5805248,2,12671106,729194
"5145572",5145572,2,12671106,1744401
"4828041",4828041,2,12578706,469193
"1379177",1379177,2,12310026,1381249
"6442566",6442566,2,12692946,636628
"4411337",4411337,2,12489066,102955
"6724595",6724595,2,12578706,1499448
"6758185",6758185,2,12692946,1633578
"4982976",4982976,2,12692946,121720
"1509251",1509251,2,12310026,871837
"4012973",4012973,2,12692946,1466818
"4995084",4995084,2,12671106,980172
"4086805",4086805,2,12310026,916384
"4939488",4939488,2,12310026,1842554
"5983724",5983724,2,12578706,100456
"7010868",7010868,2,12671106,1617738
"6288858",6288858,2,12692946,1104672
"5707881",5707881,2,12692946,1867869
"7738475",7738475,2,12310026,442965
"542825",542825,2,12671106,789041
"4716279",4716279,2,12671106,1387725
"2645496",2645496,2,12671106,1378967
"2909699",2909699,2,12671106,927234
"3740971",3740971,2,12671106,94150
"7537937",7537937,2,12671106,1360298
"7287945",7287945,2,12310026,722017
"7588820",7588820,2,12489066,308679
"6850035",6850035,2,12310026,502926
"2507751",2507751,2,12671106,1189599
"275780",275780,2,12671106,1640662
"6214758",6214758,2,12671106,1200108
"3929268",3929268,2,12671106,1146431
"4096061",4096061,2,12692946,1103990
"265204",265204,2,12671106,1434486
"5278207",5278207,2,12671106,47854
"6945461",6945461,2,12671106,1058596
"4156826",4156826,2,12692946,1011181
"7413975",7413975,2,12578706,917037
"6651890",6651890,2,12692946,1450298
"5733384",5733384,2,12692946,827193
"5918286",5918286,2,12310026,1585239
"4080025",4080025,2,12310026,492779
"7472271",7472271,2,12671106,1676933
"4994861",4994861,2,12310026,1093733
"4834187",4834187,2,12671106,640133
"1080742",1080742,2,12671106,1690188
"3961774",3961774,2,12671106,841198
"5395142",5395142,2,12671106,1238948
"3883048",3883048,2,12671106,459254
"548749",548749,2,12671106,628410
"4734527",4734527,2,12310026,358282
"6361284",6361284,2,12310026,1139935
"5701882",5701882,2,12310026,1059530
"4524370",4524370,2,12692946,505074
"5793944",5793944,2,12578706,455324
"2486493",2486493,2,12671106,638229
"2734043",2734043,2,12578706,1521177
"7438298",7438298,2,12489066,1274599
"1966923",1966923,2,12671106,482960
"5252657",5252657,2,12671106,716392
"2090337",2090337,2,12671106,1154128
"482778",482778,2,12671106,1382449
"6643081",6643081,2,12578706,71877
"3020634",3020634,2,12671106,682133
"3943025",3943025,2,12671106,300925
"6383138",6383138,2,12692946,1604377
"4684038",4684038,2,12692946,591068
"4250452",4250452,2,12671106,1416205
"1476449",1476449,2,12692946,1256461
"6220566",6220566,2,12671106,1349993
"1370469",1370469,2,12692946,1097169
"1518987",1518987,2,12310026,937947
"1844168",1844168,2,12310026,484372
"5617650",5617650,2,12489066,686553
"1508624",1508624,2,12310026,1676385
"4292048",4292048,2,12489066,1041727
"6504203",6504203,2,12692946,1007489
"1588643",1588643,2,12692946,37298
"7084770",7084770,2,12671106,254643
"221373",221373,2,12671106,488597
"3719782",3719782,2,12671106,26179
"5532990",5532990,2,12671106,1672475
"5999693",5999693,2,12692946,510423
"2656807",2656807,2,12671106,494016
"3000930",3000930,2,12489066,280757
"5865851",5865851,2,12692946,595878
"6117164",6117164,2,12310026,1038709
"413645",413645,2,12671106,133433
"6113717",6113717,2,12578706,739215
"4503631",4503631,2,12578706,1810794
"1744484",1744484,2,12671106,404938
"6907609",6907609,2,12671106,1298057
"3997866",3997866,2,12692946,960240
"1652246",1652246,2,12671106,322046
"7730008",7730008,2,12692946,1869680
"7161254",7161254,2,12310026,1111710
"958574",958574,2,12310026,528597
"2524516",2524516,2,12671106,1226384
"3839034",3839034,2,12578706,652885
"7024763",7024763,2,12578706,1001103
"5733560",5733560,2,12489066,207178
"93807",93807,2,12310026,1157467
"5711459",5711459,2,12489066,1467318
"4626321",4626321,2,12310026,1703150
"924230",924230,2,12310026,1119615
"4604150",4604150,2,12671106,613479
"5533825",5533825,2,12692946,1076459
"2260725",2260725,2,12671106,94761
"4463053",4463053,2,12671106,1426358
"5444272",5444272,2,12692946,1547313
"4111847",4111847,2,12692946,1798962
"3667745",3667745,2,12671106,969794
"3495047",3495047,2,12671106,1777792
"4115800",4115800,2,12692946,1145096
"121412",121412,2,12489066,783410
"3399929",3399929,2,12671106,919493
"5649741",5649741,2,12692946,563500
"6364462",6364462,2,12310026,1450276
"5964351",5964351,2,12671106,789508
"5254567",5254567,2,12671106,494358
"1531051",1531051,2,12489066,1491831
"3480691",3480691,2,12671106,87615
"4104731",4104731,2,12692946,1864247
"241527",241527,2,12671106,441524
"702755",702755,2,12692946,1016092
"715543",715543,2,12310026,326246
"2144980",2144980,2,12671106,1157687
"3866862",3866862,2,12692946,478252
"5849231",5849231,2,12578706,1411234
"5332225",5332225,2,12671106,961479
"2134985",2134985,2,12671106,1285254
"934942",934942,2,12310026,4162
"1242092",1242092,2,12489066,1125330
"6818663",6818663,2,12671106,202366
"6436409",6436409,2,12692946,1471800
"5158960",5158960,2,12489066,835264
"2810570",2810570,2,12692946,1835135
"5117974",5117974,2,12310026,1300607
"3548710",3548710,2,12671106,666218
"3078798",3078798,2,12671106,1827629
"5821372",5821372,2,12671106,73368
"5085809",5085809,2,12692946,803211
"7785451",7785451,2,12489066,626163
"6430009",6430009,2,12692946,1781430
"2546869",2546869,2,12310026,174477
"5779711",5779711,2,12578706,1220370
"4891174",4891174,2,12692946,268471
"999092",999092,2,12671106,153671
"6273900",6273900,2,12671106,991091
"7189605",7189605,2,12578706,598258
"7224032",7224032,2,12671106,1346206
"146869",146869,2,12671106,847036
"4590937",4590937,2,12310026,886117
"5884135",5884135,2,12692946,895314
"3693191",3693191,2,12671106,199386
"1837006",1837006,2,12578706,137988
"2912106",2912106,2,12692946,730644
"5032591",5032591,2,12692946,130188
"3740267",3740267,2,12671106,178123
"5811784",5811784,2,12671106,179793
"6462146",6462146,2,12310026,776718
"5117696",5117696,2,12671106,1397014
"5277478",5277478,2,12671106,147170
"6425627",6425627,2,12692946,547265
"2152428",2152428,2,12671106,621175
"1417667",1417667,2,12692946,1764659
"612173",612173,2,12310026,520732
"3710453",3710453,2,12671106,618465
"925477",925477,2,12310026,923733
"716573",716573,2,12489066,976749
"5635456",5635456,2,12692946,1866506
"4229192",4229192,2,12671106,1282353
"6641085",6641085,2,12578706,1530382
"6322473",6322473,2,12310026,1521090
"6105365",6105365,2,12671106,310605
"5193202",5193202,2,12671106,744993
"449565",449565,2,12671106,771396
"7500039",7500039,2,12671106,547636
"1635903",1635903,2,12310026,549524
"4346958",4346958,2,12692946,980296
"781965",781965,2,12692946,270096
"6392023",6392023,2,12671106,4575
"4529101",4529101,2,12692946,49033
"4223570",4223570,2,12578706,891702
"140311",140311,2,12671106,705108
"1708175",1708175,2,12671106,1254975
"4159557",4159557,2,12310026,195754
"2871976",2871976,2,12692946,711060
"2174940",2174940,2,12671106,798940
"2366750",2366750,2,12671106,547631
"7097572",7097572,2,12310026,396522
"977443",977443,2,12578706,1788361
"6399003",6399003,2,12692946,1244302
"3871945",3871945,2,12671106,1644635
"4605979",4605979,2,12671106,1010490
"4019417",4019417,2,12671106,884598
"6414084",6414084,2,12692946,1594088
"6668565",6668565,2,12692946,848736
"6885984",6885984,2,12489066,1006075
"1946174",1946174,2,12671106,114543
"6187357",6187357,2,12578706,903719
"4234499",4234499,2,12671106,1692734
"2715564",2715564,2,12310026,231713
"6067581",6067581,2,12671106,381915
"3551451",3551451,2,12671106,988874
"2419295",2419295,2,12671106,29946
"659444",659444,2,12692946,1018943
"2693195",2693195,2,12671106,1798058
"6843409",6843409,2,12692946,539557
"4051164",4051164,2,12489066,368055
"2081225",2081225,2,12671106,1287233
"3482540",3482540,2,12671106,372838
"4943374",4943374,2,12692946,863919
"7393507",7393507,2,12671106,1236957
"1846706",1846706,2,12671106,301925
"3654620",3654620,2,12671106,351810
"5303250",5303250,2,12310026,1224776
"808849",808849,2,12489066,1370850
"2168834",2168834,2,12671106,243692
"5011247",5011247,2,12310026,1142477
"6367003",6367003,2,12310026,816057
"2432975",2432975,2,12692946,899743
"5201374",5201374,2,12671106,162196
"2319173",2319173,2,12310026,458557
"4747262",4747262,2,12578706,383547
"5811299",5811299,2,12671106,1449698
"5570421",5570421,2,12671106,1700268
"7255415",7255415,2,12671106,1369245
"417485",417485,2,12671106,41161
"7376308",7376308,2,12310026,1543131
"3465308",3465308,2,12671106,319100
"7729209",7729209,2,12692946,220947
"6184324",6184324,2,12671106,838073
"770296",770296,2,12671106,416880
"1645897",1645897,2,12671106,734113
"5576424",5576424,2,12692946,1597248
"2712502",2712502,2,12692946,153671
"442396",442396,2,12671106,1296217
"3532746",3532746,2,12671106,1779458
"7098609",7098609,2,12489066,1029541
"7070618",7070618,2,12692946,1052670
"1206540",1206540,2,12310026,731415
"7509546",7509546,2,12671106,8964
"7341823",7341823,2,12692946,897571
"6469312",6469312,2,12671106,729016
"108594",108594,2,12671106,1724867
"4072848",4072848,2,12671106,1582933
"2786809",2786809,2,12489066,853388
"2454849",2454849,2,12671106,795320
"2025793",2025793,2,12671106,1710905
"4704674",4704674,2,12310026,1276966
"6193226",6193226,2,12671106,43158
"6356444",6356444,2,12692946,1211459
"2914717",2914717,2,12671106,1277520
"981323",981323,2,12578706,422369
"5633271",5633271,2,12310026,700172
"5895691",5895691,2,12310026,1101986
"5606589",5606589,2,12578706,489690
"5918978",5918978,2,12692946,369276
"477554",477554,2,12671106,1111296
"3759252",3759252,2,12671106,302896
"4784171",4784171,2,12671106,1573954
"3488276",3488276,2,12671106,1562238
"3794156",3794156,2,12489066,594797
"335741",335741,2,12671106,1003769
"7395217",7395217,2,12671106,893547
"2319820",2319820,2,12578706,8150
"115471",115471,2,12671106,288391
"2757162",2757162,2,12310026,443548
"1496003",1496003,2,12692946,414716
"638986",638986,2,12671106,1438177
"6229360",6229360,2,12578706,104815
"3574212",3574212,2,12489066,1313410
"3163554",3163554,2,12671106,138381
"2267285",2267285,2,12671106,282617
"2571229",2571229,2,12310026,746929
"3987135",3987135,2,12671106,1356757
"6707372",6707372,2,12692946,391489
"5604115",5604115,2,12489066,975864
"664002",664002,2,12310026,165122
"5241544",5241544,2,12671106,929932
"7021663",7021663,2,12671106,531421
"6623820",6623820,2,12692946,184405
"3381741",3381741,2,12671106,1577642
"1761295",1761295,2,12692946,1844266
"3106634",3106634,2,12671106,295333
"5639406",5639406,2,12692946,1578808
"3731011",3731011,2,12578706,876159
"6041830",6041830,2,12671106,671040
"3662198",3662198,2,12671106,673841
"2226325",2226325,2,12692946,373089
"2415261",2415261,2,12671106,1799112
"5472625",5472625,2,12489066,1811395
"727032",727032,2,12692946,119096
"7531263",7531263,2,12671106,221944
"3966713",3966713,2,12671106,2616
"5847675",5847675,2,12692946,738448
"2740779",2740779,2,12310026,843224
"1836749",1836749,2,12692946,920912
"5420889",5420889,2,12671106,1119178
"6989107",6989107,2,12671106,696946
"6416398",6416398,2,12310026,328400
"2737319",2737319,2,12310026,1858740
"5862884",5862884,2,12692946,1473765
"302148",302148,2,12671106,366116
"3352716",3352716,2,12578706,230287
"933117",933117,2,12578706,1132597
"761583",761583,2,12692946,406712
"1523551",1523551,2,12671106,1050366
"1404172",1404172,2,12310026,974675
